0,150
1,161
2,166
99,166
3,166
4,166
5,166
6,166
7,166
8,167
9,167
10,167
11,167
12,167
13,168
14,168
15,168
16,168
17,168
18,168
19,168
20,168
21,168
22,168
23,168
24,168
25,168
26,168
27,168
28,174
29,174
30,175
31,175
32,175
33,175
34,175
35,175
36,175
37,175
38,177
39,177
40,177
41,177
42,177
43,177
44,177
45,177
46,177
47,177
48,177
49,177
50,177
51,177
52,177
53,202
54,202
55,202
56,202
57,202
58,202
59,203
60,204
61,204
62,204
63,204
64,204
65,205
66,205
67,205
68,205
69,205
70,206
71,206
72,206
73,206
74,206
75,206
76,206
77,206
78,206
79,206
80,207
81,207
82,207
83,207
84,207
85,207
86,209
87,209
88,209
89,209
90,209
91,209
92,209
93,209
94,209
95,209
96,209
97,209
98,209
