0,6
1,26
25,33
2,33
3,33
4,34
26,34
27,35
28,36
29,37
30,37
31,37
32,37
33,37
34,37
35,37
36,37
15,37
16,37
17,38
18,38
19,38
20,38
37,38
38,38
21,38
22,38
39,38
40,38
23,38
41,38
42,38
43,38
44,38
45,38
46,38
47,38
24,38
48,38
49,42
50,43
51,43
52,43
53,43
54,43
55,43
56,43
57,43
58,43
59,43
60,43
61,43
62,43
63,43
64,43
65,43
66,43
67,43
68,43
69,43
70,45
71,45
72,45
73,45
74,45
75,45
76,46
77,46
78,46
79,46
80,46
81,46
82,51
83,51
84,51
85,51
86,51
87,51
88,51
89,51
90,51
91,51
92,51
93,52
94,52
95,52
96,52
97,52
98,52
99,52
5,52
6,52
7,52
8,52
9,52
10,52
11,52
12,52
13,52
14,52
